Credit_History,Debt_Burden,Employment_Years,Income,Loan_Amount,Down_Payment,LTV,Property_Type,Savings,Interest_Rate_Type,Marital_Status,Age,Education,Location,Recent_Credit_Activity,Will_Default
Excellent,0.9535546715860883,17,59237,306676,13324.187627786981,0.956552884386822,Rental,38443.97668212261,Fixed,Single,54,Masters,Urban,Low,0
Excellent,1.3811378362860418,2,54378,88199,2451.5881142864255,0.9722039012427984,Rental,48414.28605094095,Variable,Single,38,PhD,Urban,High,1
Poor,0.3189069983028251,3,171808,471993,25844.464368846504,0.9452439668197484,Primary Residence,35095.98614694865,Fixed,Widowed,61,Masters,Urban,Moderate,0
Excellent,1.1525174290217062,3,157415,462270,27354.35964387986,0.9408260115432975,Primary Residence,27244.841596649392,Fixed,Single,39,Masters,Suburban,Moderate,0
Excellent,0.8955760627762757,10,35797,228264,3456.743089348905,0.9848563808162966,Vacation Home,20721.265115826674,Fixed,Married,58,High School,Rural,Moderate,0
Good,0.48453221770306754,8,73857,315483,14985.862172126894,0.9524986697472546,Primary Residence,36909.6482102432,Variable,Single,52,Bachelor,Suburban,Low,0
Excellent,0.7642088798060437,0,127623,134709,24859.238743928876,0.8154597039252843,Rental,46737.56983857266,Fixed,Widowed,20,High School,Rural,Low,0
Fair,0.5672872358977169,15,107411,148118,27352.277639176857,0.8153345465157722,Primary Residence,21145.462121288434,Variable,Married,66,Masters,Suburban,Low,0
Fair,0.9110387639038452,8,192936,372678,36687.36901827786,0.9015574597419814,Rental,29231.63808578788,Fixed,Married,20,PhD,Urban,Low,0
Poor,1.3446008551405322,10,192195,227027,36632.406588548016,0.8386429517698423,Rental,10351.720210892217,Variable,Married,60,High School,Urban,High,1
Excellent,0.8970269781770828,5,87561,142604,22531.661213906962,0.8419983926544349,Primary Residence,42873.34519936016,Fixed,Married,65,Bachelor,Suburban,Moderate,0
Poor,0.9844113856572175,16,150596,88316,20605.73947575181,0.7666816944183182,Rental,35676.336723289845,Fixed,Single,64,PhD,Urban,Moderate,0
Fair,0.8262469859605932,11,151177,399166,39103.41576006068,0.9020372081789013,Rental,17735.361980110687,Variable,Divorced,38,Bachelor,Urban,High,0
Excellent,0.17163170902366626,7,114906,106670,15368.592324369303,0.8559239493356211,Vacation Home,43702.384377328905,Variable,Divorced,67,High School,Rural,Low,0
Excellent,0.42600197962653197,15,106379,211713,26380.1007394529,0.8753968781347725,Rental,48542.351173542695,Fixed,Divorced,68,PhD,Rural,High,0
Poor,0.7888024212049158,4,39476,111745,12115.995320320053,0.891574608972929,Vacation Home,14426.000460628702,Fixed,Divorced,28,High School,Suburban,Moderate,0
Fair,0.5343293972425867,0,193184,331190,46462.96240310614,0.8597090419302933,Vacation Home,9331.475566157915,Fixed,Divorced,33,Masters,Rural,Low,0
Excellent,0.3544690368656719,16,68610,197657,10149.99056761808,0.9486484639166937,Vacation Home,41594.60847922064,Fixed,Widowed,22,Bachelor,Suburban,High,0
Poor,0.8057859786858136,7,113979,319231,23006.157049723555,0.9279325721821391,Vacation Home,29121.517900411585,Variable,Divorced,49,High School,Suburban,Moderate,0
Fair,0.5519337108269904,9,195302,161638,33302.081940911536,0.7939712076311787,Rental,44218.41300178911,Fixed,Widowed,60,PhD,Rural,Moderate,0
Poor,0.4613507004427806,17,61706,176041,12034.68506886666,0.9316370330271547,Rental,17375.894594522924,Fixed,Divorced,20,High School,Suburban,Low,1
Good,0.749579584416533,14,124375,353574,24362.95035125671,0.9310951870011462,Primary Residence,29062.704926224047,Variable,Divorced,24,High School,Urban,Moderate,0
Excellent,0.2865979613150424,19,85032,90711,24774.514004355748,0.7268852288657853,Vacation Home,28860.596418069057,Variable,Married,42,High School,Urban,Moderate,0
Good,1.3988440263055701,12,192992,298786,41286.20403076875,0.8618201521129881,Rental,9411.591888682115,Fixed,Single,25,Masters,Urban,High,0
Fair,1.3147829370869346,9,170947,151660,34019.91283191253,0.7756830223400203,Vacation Home,49596.58483015558,Variable,Married,39,Masters,Suburban,Moderate,0
Good,1.0906688200367494,8,88833,486532,17532.449062694555,0.9639644482527469,Vacation Home,33202.964654378724,Variable,Divorced,65,High School,Rural,High,0
Good,0.24869935862383868,12,85744,283349,14853.060388277347,0.947580332422993,Primary Residence,33207.267674037896,Fixed,Widowed,61,PhD,Suburban,Moderate,0
Fair,1.1862281562575703,2,170772,259628,32958.99398963155,0.8730530066493924,Vacation Home,14843.481980070233,Variable,Divorced,27,PhD,Urban,Low,0
Poor,1.2311402593526266,2,107327,93543,21876.051128020725,0.7661390897446017,Rental,32519.112479479118,Variable,Divorced,50,PhD,Urban,High,0
Good,1.1748704648000727,0,152963,447687,40287.095892408004,0.9100105745924988,Rental,41648.802855649345,Variable,Single,34,Masters,Urban,Moderate,0
Poor,0.2595522419669376,1,67594,77122,15527.774913845416,0.798659592414027,Rental,40675.12555887764,Variable,Married,45,High School,Rural,Low,0
Good,1.0014711398948706,10,121810,306635,19185.319489951467,0.9374327148239716,Rental,45986.251314769535,Fixed,Single,52,PhD,Urban,Moderate,0
Poor,1.268054714049158,13,84190,299997,29878.215228339956,0.9004049532883998,Vacation Home,7433.905745287445,Variable,Married,67,High School,Suburban,High,1
Fair,0.9082947617075348,9,153111,118659,35794.56219328001,0.6983409417466858,Rental,9141.371543651943,Variable,Married,58,Bachelor,Urban,Low,0
Good,1.0049703253193245,6,39673,389013,12794.467310880602,0.9671104376694851,Primary Residence,35508.435839440186,Variable,Divorced,51,Bachelor,Rural,Low,0
Fair,0.7417088711968286,0,62412,101459,11402.39848499362,0.8876157020570514,Vacation Home,40386.932554628,Variable,Married,20,PhD,Suburban,Moderate,0
Good,0.8401902478376736,6,139449,350915,31877.404032424958,0.9091591866052321,Rental,33715.5034020635,Fixed,Married,24,PhD,Urban,High,0
Fair,0.1481276016924153,14,179508,381470,37423.10131496392,0.9018976556086615,Rental,7142.90866735513,Fixed,Single,41,PhD,Rural,High,0
Fair,0.9945482307625984,10,159258,82036,25055.192735212193,0.6945829546148984,Primary Residence,29747.41974113947,Variable,Married,50,Masters,Rural,High,0
Good,0.21402609804762285,5,83708,105087,19009.797748946552,0.8191041922507394,Vacation Home,37419.07213358313,Variable,Single,61,PhD,Urban,High,0
Good,0.7090204320763127,6,20434,216950,-2187.895644663903,1.0100847920934035,Primary Residence,6849.026383942153,Fixed,Married,24,High School,Rural,Low,0
Good,0.5097171367343709,6,161591,444817,33808.41417223551,0.9239947794885638,Primary Residence,2791.7114854659144,Variable,Single,27,PhD,Urban,High,0
Excellent,0.8635991302963982,0,38030,455004,9562.618472175925,0.9789834408660674,Rental,12739.900661075693,Fixed,Divorced,25,PhD,Suburban,Moderate,0
Poor,0.2867828697324899,9,96891,234001,14816.619499753308,0.9366813838412942,Rental,4537.590402742958,Fixed,Married,29,PhD,Suburban,High,0
Excellent,1.0683007627626455,14,99864,464523,20560.621045007774,0.9557382066226908,Primary Residence,7426.968953246499,Variable,Single,65,Masters,Rural,Low,0
Excellent,1.2130161516998585,7,25258,470345,8023.89517887928,0.9829404050667504,Vacation Home,10168.69936836604,Variable,Single,59,PhD,Suburban,Moderate,1
Fair,0.3286962296404191,18,92726,244941,15982.360694075718,0.9347501614916419,Vacation Home,26534.590434311584,Variable,Divorced,57,Bachelor,Urban,Low,0
Good,0.24603832229263503,2,136128,193784,29511.410353432213,0.8477097678165783,Vacation Home,7792.92906222383,Fixed,Divorced,60,Masters,Suburban,High,0
Poor,0.3037216759023028,14,141563,334447,34674.12768063313,0.8963239984791818,Primary Residence,30234.108532663766,Fixed,Single,66,High School,Suburban,Low,0
Fair,1.3279785866579024,3,78277,96515,19866.165559649326,0.7941649944604536,Vacation Home,14533.014854660925,Variable,Single,35,Masters,Urban,High,0
Excellent,0.8394649664588986,5,65238,197076,11498.063298432167,0.9416567045280392,Rental,15527.747439987643,Variable,Single,47,High School,Urban,Moderate,0
Good,0.7541653944105036,9,30747,397842,13415.346124587099,0.9662797137441821,Primary Residence,48369.92686929885,Fixed,Married,20,Bachelor,Rural,Moderate,0
Fair,0.24939654674329598,17,181989,287889,40162.309029656484,0.8604937700653499,Primary Residence,40257.62754471917,Variable,Married,65,PhD,Urban,High,0
Good,1.0093784094597464,15,50377,405917,9229.855579544559,0.9772617171009232,Primary Residence,21207.121849547162,Fixed,Single,37,Bachelor,Urban,High,0
Fair,1.315199428653126,17,144026,126025,25721.249508582587,0.7959035944567937,Vacation Home,22372.716579321284,Variable,Divorced,58,Masters,Suburban,High,0
Good,1.2594602170528342,5,64956,432695,16084.822463696073,0.9628264193861819,Vacation Home,5739.632386943683,Fixed,Divorced,63,Masters,Urban,Low,0
Excellent,0.9764765925731217,18,126017,132099,30630.205292313956,0.7681268950384639,Rental,42227.07968608251,Fixed,Widowed,61,High School,Urban,Low,0
Poor,0.2053902033123431,16,118684,332493,29407.22965096456,0.9115553420644508,Vacation Home,199.45000025272662,Variable,Widowed,66,Masters,Suburban,Moderate,0
Excellent,0.25735583804641815,17,43557,358203,11792.920725518032,0.9670775489721806,Vacation Home,7224.030420566768,Variable,Divorced,58,Masters,Rural,Moderate,0
Poor,0.16903258195375453,12,195407,240128,37376.60982792813,0.844347140575326,Vacation Home,26703.211180432125,Variable,Married,56,High School,Urban,High,0
Good,0.46047090308945704,6,109463,238444,24733.226637225773,0.8962723883292271,Vacation Home,9421.416563341007,Fixed,Divorced,30,Bachelor,Suburban,Moderate,0
Fair,0.28992605402452887,19,53292,274751,6354.203158971045,0.9768728661261614,Rental,31639.0068520212,Variable,Divorced,22,Masters,Rural,Moderate,0
Excellent,0.4640672563534074,11,39491,229877,9348.34638140895,0.95933326787191,Rental,182.02253447499038,Fixed,Single,48,PhD,Rural,High,0
Poor,0.6390812780065462,1,86629,196757,26317.324074790253,0.8662445347571357,Rental,4920.604154000513,Fixed,Divorced,23,Masters,Rural,Low,0
Excellent,1.42017589769959,11,38123,484913,2587.292092734552,0.9946644200243455,Vacation Home,38234.17393922579,Fixed,Widowed,50,Bachelor,Rural,Low,0
Poor,0.9545264836943689,11,84618,414167,14156.16544138825,0.9658201511916974,Vacation Home,28826.07414679756,Fixed,Married,30,High School,Suburban,High,1
Excellent,1.2689632999561473,3,44288,433162,13591.410666306332,0.9686228000925604,Primary Residence,972.9079043693911,Variable,Widowed,49,Masters,Rural,High,1
Poor,1.094492100997265,3,128850,164742,21388.051002322918,0.8701724453853728,Primary Residence,10290.710342901355,Fixed,Married,34,High School,Suburban,Moderate,0
Poor,0.25750438273728443,17,109947,338153,29663.025776163136,0.9122792766109922,Vacation Home,11948.166675017446,Variable,Widowed,34,Masters,Rural,Moderate,0
Good,1.1302885689235285,15,123220,434830,29524.62013572178,0.9321007747033973,Primary Residence,42453.02859687218,Variable,Single,51,PhD,Suburban,Moderate,0
Poor,0.48513843418277414,13,65091,160138,18107.448448765826,0.8869259735430328,Rental,29126.87533407882,Fixed,Single,48,High School,Rural,Low,0
Good,0.9947509857925888,16,150180,168871,35725.295787155155,0.7884462353680907,Rental,27071.237853038172,Fixed,Married,68,PhD,Suburban,Low,0
Poor,0.577346763100184,16,137622,69678,21062.336556480033,0.6977189850960126,Rental,4335.001932170801,Fixed,Single,62,Masters,Urban,Moderate,0
Fair,1.496741168570523,2,135730,86623,21737.78588684472,0.7490529549098424,Primary Residence,32847.23649730478,Fixed,Married,47,High School,Urban,High,0
Fair,0.4689720712954889,5,102386,63369,27077.706509844007,0.5726979041827391,Rental,7794.452594737633,Variable,Divorced,40,High School,Suburban,High,0
Fair,0.49078265908397756,12,186784,478735,35822.24607784326,0.9251731206662491,Rental,26087.067912894086,Fixed,Married,57,Masters,Rural,High,0
Poor,1.4029411577873576,8,106214,274817,20881.36959929196,0.9240171838012496,Rental,29631.770657784706,Fixed,Widowed,58,Masters,Urban,Low,0
Good,0.13450216649085173,8,166977,411172,36934.85691178344,0.910171760451141,Vacation Home,42093.80632455618,Fixed,Married,30,PhD,Urban,Moderate,0
Good,1.0753645830224756,7,21591,419893,5074.733348623817,0.9879142225552133,Vacation Home,40322.353180489845,Fixed,Divorced,51,Masters,Suburban,High,0
Poor,1.1154569470302294,16,80159,255977,21435.229770290036,0.9162611102939325,Rental,9505.280633004177,Fixed,Divorced,46,Masters,Suburban,Low,0
Fair,1.2709300083745592,15,164594,92256,35811.28968806625,0.6118269848241171,Rental,45809.58701563307,Variable,Divorced,43,Bachelor,Suburban,High,0
Fair,1.4642150348938654,15,150656,287425,29142.35322569674,0.898608843261036,Vacation Home,137.72664705958283,Fixed,Single,56,Masters,Suburban,Low,0
Good,1.4658426868193133,18,101689,391037,19863.083130412873,0.949204082656084,Vacation Home,16506.28105291066,Fixed,Single,20,High School,Suburban,Moderate,0
Fair,0.19138746059304945,15,154644,141006,32220.537363798085,0.7714952742167136,Primary Residence,3318.323331300338,Variable,Widowed,51,Masters,Urban,High,0
Excellent,1.2505750518540635,13,78537,134419,17657.1605234842,0.8686408876462093,Vacation Home,36048.24697748199,Variable,Single,20,PhD,Suburban,Low,0
Good,1.0048339071203338,19,53061,444545,14635.856928963894,0.9670767707904399,Rental,25011.245594226057,Fixed,Married,64,Masters,Rural,Moderate,0
Fair,1.0062789881223275,13,111033,142586,23034.374167927923,0.838452764170901,Vacation Home,8747.15484067704,Variable,Divorced,53,Bachelor,Suburban,Low,0
Good,0.2796898972605727,13,81907,441285,15958.526424566711,0.9638362363901635,Rental,4256.541141578091,Variable,Single,37,Bachelor,Rural,High,0
Excellent,1.0102620330239147,13,36151,343551,6329.92545081826,0.9815750050187068,Primary Residence,11304.210936376669,Variable,Single,48,Bachelor,Urban,High,0
Good,1.475475612841747,11,112526,169805,20344.578637033243,0.880188577267847,Vacation Home,46037.5723498175,Fixed,Widowed,25,High School,Urban,High,0
Good,1.3765459973552256,5,116571,494995,31338.281927449378,0.9366897000425269,Primary Residence,33882.73692581049,Fixed,Single,50,Bachelor,Suburban,Low,0
Good,0.7147829251267906,19,65813,128074,8796.529785045363,0.931316818518627,Rental,12112.034133039213,Variable,Single,33,PhD,Urban,High,0
Good,0.15592716260053208,12,177189,462050,29135.50153281995,0.9369429682224436,Rental,44687.230925416836,Fixed,Divorced,30,Bachelor,Urban,High,0
Excellent,0.6072108860002867,15,133417,97303,31140.3599748989,0.6799650578615367,Rental,6824.733600673932,Fixed,Widowed,24,PhD,Rural,High,0
Poor,1.2569464362407774,8,176555,157665,37717.99723696423,0.7607712730348255,Rental,34422.09653067364,Variable,Divorced,41,Masters,Urban,High,1
Good,1.0820987420512325,1,169949,276354,44311.80761252472,0.839655631499726,Primary Residence,21242.27284946837,Fixed,Single,32,High School,Suburban,High,0
Good,0.7430811178315389,2,23088,351969,4200.458273249244,0.9880658288847902,Vacation Home,13415.807138233027,Fixed,Married,31,Masters,Urban,Low,0
Fair,0.17714214922236354,9,174251,389311,34705.32155291307,0.9108545056448109,Vacation Home,13115.37172242418,Fixed,Divorced,60,PhD,Urban,High,0
Good,0.6976526189526236,19,67954,238089,9472.543024139653,0.9602142769126686,Rental,25040.167315757288,Fixed,Married,23,High School,Rural,Moderate,0
Fair,0.7566349156050368,1,42011,93327,8905.877373224073,0.904573409911129,Rental,46574.66945344604,Fixed,Married,57,PhD,Rural,High,0
Poor,1.3999777460517904,9,32839,119830,-2101.147815027106,1.0175344055330644,Primary Residence,37116.21095511401,Fixed,Divorced,23,High School,Suburban,Low,0
Excellent,0.9975205450150232,7,83561,354568,7273.354784529882,0.9794867140166911,Primary Residence,33105.938131474024,Fixed,Widowed,49,Bachelor,Urban,High,0
Excellent,0.5363140833165084,16,43625,423818,6008.016604732574,0.9858240645637218,Rental,43776.04386992352,Fixed,Married,20,Masters,Urban,High,1
Poor,0.8354455702310098,0,169553,133650,34242.19956377654,0.7437919972781403,Rental,28516.79469079882,Variable,Divorced,68,Bachelor,Rural,Low,0
Excellent,0.1924774309510241,5,117289,228318,20522.989499004354,0.9101122579078113,Vacation Home,9596.789289556473,Fixed,Single,50,High School,Urban,Low,0
Poor,1.4615955299096315,6,39558,110638,5019.090623078496,0.9546350203087683,Vacation Home,48858.340025562655,Variable,Divorced,68,PhD,Rural,High,1
Poor,0.6040838627030164,14,102307,466793,12919.888170087359,0.9723220181748926,Vacation Home,26737.200332661716,Variable,Single,61,High School,Suburban,High,1
Poor,0.7690142968783901,17,51104,213247,13378.584542762877,0.9372624958720973,Rental,15764.64814274588,Fixed,Widowed,69,High School,Rural,Low,0
Excellent,0.5973975639316916,8,64420,431453,9320.690749179632,0.9783969731368662,Primary Residence,38908.53161430275,Fixed,Married,42,Bachelor,Suburban,Low,0
Fair,1.0555164221626803,7,24061,244681,13109.89123093804,0.9464204771480498,Primary Residence,23199.78203223054,Variable,Widowed,33,High School,Urban,High,0
Poor,1.0271250216614303,9,184313,164952,36516.35094054641,0.7786243819987245,Primary Residence,623.0849040451513,Variable,Widowed,54,Masters,Urban,Low,0
Good,1.1014512347407899,3,82055,425814,11153.816825637714,0.973805894532266,Rental,15997.316259178162,Variable,Married,36,Masters,Rural,High,0
Excellent,0.4754005214566891,19,90593,396093,6590.0715690446705,0.9833623124643842,Rental,22859.69612890118,Fixed,Single,51,Bachelor,Suburban,High,0
Poor,0.5419358736296923,7,195245,108587,32908.272835854645,0.6969409520858423,Primary Residence,18631.02150508013,Variable,Divorced,55,Bachelor,Rural,Moderate,0
Poor,0.2753517235346911,0,156361,446982,30955.230885212346,0.9307461354479322,Primary Residence,27587.25609042086,Variable,Single,42,Masters,Urban,Moderate,0
Good,1.0177139605845575,7,85180,351968,5154.425538859243,0.9853554143022684,Primary Residence,9167.984045193545,Fixed,Married,53,Bachelor,Rural,High,0
Fair,0.15571597826991357,11,22221,338200,481.4965716825159,0.9985762963581238,Rental,28621.794719467223,Fixed,Single,66,Masters,Urban,Low,0
